latitude,longitude,time,crime_type,severity,district
12.938813192502261,77.60312981462238,2025-06-13T08:00:00,vandalism,2,Downtown
12.91585333226937,77.62196220625013,2025-03-25T11:00:00,robbery,1,Downtown
12.929358833601151,77.60454387774153,2025-05-05T02:00:00,assault,2,Downtown
12.94033430293734,77.59713007868909,2025-06-28T11:00:00,theft,3,Downtown
12.94249719567654,77.61379943914064,2025-02-06T11:00:00,theft,1,Downtown
12.923722730449684,77.6175127060115,2025-01-27T07:00:00,vandalism,1,Downtown
12.921009206112801,77.6140432057659,2025-02-05T00:00:00,assault,1,Downtown
12.945498592268377,77.60158285501988,2025-01-29T17:00:00,assault,1,Downtown
12.919517540084245,77.61564280157012,2025-02-18T19:00:00,theft,2,Downtown
12.932702857404,77.61110580574858,2025-06-27T12:00:00,vandalism,1,Downtown
12.922770704736141,77.62715391227741,2025-04-09T00:00:00,assault,3,Downtown
12.938317201619515,77.61063189831084,2025-02-07T06:00:00,theft,2,Downtown
12.926601688580213,77.6191877836421,2025-01-24T20:00:00,robbery,2,Downtown
12.926858465468705,77.60767861669498,2025-03-10T01:00:00,theft,1,Downtown
12.93823217614955,77.61466721774588,2025-05-11T17:00:00,theft,2,Downtown
12.913025410882804,77.6179531552123,2025-01-15T07:00:00,robbery,1,Downtown
12.925782717963482,77.62195783340574,2025-03-19T06:00:00,assault,1,Downtown
12.932734275189581,77.61330158601763,2025-04-27T07:00:00,robbery,2,Downtown
12.935802590279518,77.59632777552753,2025-03-29T17:00:00,robbery,1,Downtown
12.937758355224503,77.59551689418863,2025-03-24T23:00:00,theft,1,Downtown
12.918382607695946,77.61756186049723,2025-04-12T02:00:00,theft,2,Downtown
12.921542741378074,77.62367369520453,2025-01-01T07:00:00,theft,2,Downtown
12.936628063563631,77.60324613407982,2025-04-06T05:00:00,assault,1,Downtown
12.936732013088218,77.60232824210084,2025-05-02T20:00:00,vandalism,1,Downtown
12.941003509863428,77.59822698485154,2025-01-26T12:00:00,burglary,2,Downtown
12.930023174481825,77.60613822392067,2025-03-16T05:00:00,robbery,1,Downtown
12.926267305712107,77.61868676194193,2025-01-24T22:00:00,assault,1,Downtown
12.943616331510427,77.60119947503564,2025-02-16T21:00:00,vandalism,2,Downtown
12.926226776954408,77.62412000342032,2025-04-04T11:00:00,burglary,2,Downtown
12.945469460089337,77.59407929473994,2025-05-28T19:00:00,robbery,2,Downtown
12.940180400627641,77.59200733431865,2025-05-05T14:00:00,burglary,1,Downtown
12.945937978014781,77.58941135085531,2025-03-17T21:00:00,theft,2,Downtown
12.940181709158173,77.59785218255048,2025-03-13T11:00:00,vandalism,2,Downtown
12.93546326658435,77.58866008870065,2025-05-16T07:00:00,assault,2,Downtown
12.91979334838642,77.62827266035193,2025-01-31T03:00:00,burglary,1,Downtown
12.92676032600843,77.62316256971422,2025-03-23T14:00:00,theft,2,Downtown
12.93299238170096,77.61820328467623,2025-04-04T06:00:00,theft,2,Downtown
12.921157681227278,77.6248414330118,2025-02-25T16:00:00,theft,2,Downtown
12.94092566858884,77.60351363479346,2025-01-17T08:00:00,robbery,2,Downtown
12.945113931856227,77.58983613166563,2025-04-13T06:00:00,theft,1,Downtown
12.94402973856214,77.59040381493578,2025-02-04T23:00:00,theft,1,Downtown
12.917350290427986,77.62140191687364,2025-01-12T16:00:00,assault,1,Downtown
12.943000439695872,77.59129516268747,2025-06-24T02:00:00,vandalism,2,Downtown
12.928030901652518,77.62091250113593,2025-06-07T21:00:00,burglary,1,Downtown
12.915654508528151,77.61506544087051,2025-02-17T15:00:00,burglary,1,Downtown
12.93891742405611,77.61044497892158,2025-05-24T15:00:00,theft,2,Downtown
12.932984585280602,77.61477204510923,2025-04-05T13:00:00,assault,1,Downtown
12.933865090524051,77.59093018281551,2025-06-17T00:00:00,vandalism,2,Downtown
12.932686116064826,77.61814587698974,2025-04-07T11:00:00,assault,3,Downtown
12.936302380641449,77.58926746738521,2025-02-24T03:00:00,theft,1,Downtown
12.936826881397732,77.60861565140567,2025-02-14T02:00:00,robbery,2,Downtown
12.934011479061052,77.6087576419898,2025-03-02T07:00:00,theft,1,Downtown
12.918195412487147,77.62281161910349,2025-01-17T21:00:00,burglary,2,Downtown
12.935095642226116,77.61762811686928,2025-03-03T14:00:00,theft,1,Downtown
12.933793804451449,77.61894821173505,2025-03-25T15:00:00,burglary,2,Downtown
12.930603486329392,77.61267807925019,2025-04-05T05:00:00,theft,1,Downtown
12.941226705609107,77.59648328956663,2025-05-24T19:00:00,assault,1,Downtown
12.936578124941276,77.61599957035548,2025-03-02T15:00:00,theft,1,Downtown
12.938517956528274,77.6048616073292,2025-02-20T13:00:00,robbery,2,Downtown
12.93620139112407,77.60513935904166,2025-03-24T00:00:00,theft,1,Downtown
12.933061755350712,77.60024251688425,2025-02-05T15:00:00,assault,2,Downtown
12.911583512199043,77.62034145916962,2025-03-05T05:00:00,vandalism,1,Downtown
12.937180455589338,77.59733634150736,2025-01-01T18:00:00,assault,3,Downtown
12.932411794812532,77.60602651014834,2025-05-21T12:00:00,burglary,3,Downtown
12.934266665541319,77.60983058864394,2025-06-05T21:00:00,theft,1,Downtown
12.919646338819296,77.62840331783241,2025-02-11T05:00:00,robbery,2,Downtown
12.931763598413703,77.61162799440321,2025-06-08T16:00:00,assault,1,Downtown
12.930219696041279,77.60247690552517,2025-06-25T00:00:00,burglary,2,Downtown
12.93390502690825,77.60941569258128,2025-05-13T21:00:00,theft,1,Downtown
12.925569434416802,77.62526694195573,2025-05-30T09:00:00,assault,2,Downtown
12.943387309562167,77.59524960319871,2025-06-20T13:00:00,assault,1,Downtown
12.926587628325356,77.62185741505888,2025-02-21T12:00:00,robbery,1,Downtown
12.930068282248167,77.60381181792644,2025-03-17T19:00:00,theft,2,Downtown
12.917579242552412,77.61933719379819,2025-03-26T05:00:00,robbery,1,Downtown
12.934687564748526,77.59672156360422,2025-05-16T03:00:00,vandalism,1,Downtown
12.915257603776022,77.62497616663599,2025-02-17T13:00:00,burglary,2,Downtown
12.923258498999276,77.62555980156787,2025-01-01T06:00:00,theft,2,Downtown
12.929814032303602,77.61750766445256,2025-05-17T09:00:00,burglary,2,Downtown
12.921450246094674,77.61459488884837,2025-05-03T00:00:00,burglary,2,Downtown
12.932762560009571,77.5910080557766,2025-02-13T22:00:00,burglary,1,Downtown
12.938763188006883,77.60949194987504,2025-06-02T02:00:00,vandalism,1,Downtown
12.923675966272313,77.61814550586597,2025-02-22T09:00:00,theft,1,Downtown
12.933010950069146,77.61601586733457,2025-04-01T09:00:00,theft,3,Downtown
12.928675758072764,77.6122329864179,2025-02-02T17:00:00,robbery,3,Downtown
12.938568487779024,77.61581864788714,2025-03-22T16:00:00,theft,1,Downtown
12.931162462148478,77.60892884732364,2025-04-24T09:00:00,theft,1,Downtown
12.91806925872376,77.62565857280315,2025-03-01T23:00:00,burglary,1,Downtown
12.93383110556153,77.61532938107374,2025-01-13T11:00:00,robbery,1,Downtown
12.938901802319615,77.61536651583239,2025-02-17T06:00:00,robbery,1,Downtown
12.941059200405746,77.60396486717302,2025-03-31T15:00:00,theft,2,Downtown
12.916803935311648,77.6224746944836,2025-02-24T11:00:00,robbery,2,Downtown
12.944190037305,77.59403653392309,2025-02-17T12:00:00,assault,1,Downtown
12.92572702241338,77.6261489725074,2025-03-04T22:00:00,theft,2,Downtown
12.942421070527047,77.60719426758637,2025-02-06T18:00:00,assault,3,Downtown
12.935101997056064,77.59987773904726,2025-03-09T02:00:00,theft,2,Downtown
12.926117383597381,77.61657332854932,2025-06-09T09:00:00,burglary,2,Downtown
12.92269193096607,77.61491728848101,2025-06-09T06:00:00,assault,3,Downtown
12.921809815049839,77.61763511143832,2025-04-10T08:00:00,robbery,2,Downtown
12.9198088651083,77.62502771284753,2025-02-09T06:00:00,burglary,3,Downtown
12.937627321259173,77.58924916691286,2025-06-12T18:00:00,burglary,1,Downtown
12.94307106181563,77.58845208179865,2025-06-06T08:00:00,theft,1,Downtown
12.942510411559475,77.60962361287906,2025-04-07T07:00:00,vandalism,1,Downtown
12.939917924365187,77.59392523321625,2025-01-02T00:00:00,burglary,1,Downtown
12.93542755366531,77.60233536578122,2025-01-09T08:00:00,robbery,2,Downtown
12.937654697080758,77.59672430496133,2025-01-18T05:00:00,theft,1,Downtown
12.913660356089846,77.61666672178814,2025-03-25T23:00:00,theft,3,Downtown
12.916508030645453,77.61236248634269,2025-04-11T22:00:00,robbery,1,Downtown
12.941810890320838,77.5958928224961,2025-03-31T22:00:00,theft,2,Downtown
12.92729009864678,77.61652625222007,2025-06-15T05:00:00,theft,1,Downtown
12.92093304502651,77.62614801769621,2025-01-19T04:00:00,theft,1,Downtown
12.925193842859997,77.62505987287656,2025-04-10T08:00:00,burglary,2,Downtown
12.93511741619136,77.59013065960654,2025-03-08T03:00:00,burglary,1,Downtown
12.943350411152506,77.58816474269754,2025-04-07T03:00:00,theft,2,Downtown
12.943100093141465,77.59979287497144,2025-02-22T16:00:00,assault,1,Downtown
12.946994878323634,77.59790714205657,2025-02-04T01:00:00,assault,1,Downtown
12.936850537309445,77.60900988680778,2025-04-20T08:00:00,theft,1,Downtown
12.941221356129317,77.59010711648027,2025-02-04T02:00:00,assault,3,Downtown
12.91896230327469,77.61751602664626,2025-03-23T04:00:00,theft,2,Downtown
12.920296617319247,77.62051589816726,2025-06-16T04:00:00,robbery,1,Downtown
12.917419149430847,77.61160321155496,2025-03-09T21:00:00,theft,1,Downtown
12.926901663914167,77.62215583651202,2025-02-16T20:00:00,assault,1,Downtown
12.93926458802265,77.61409115394008,2025-01-10T10:00:00,theft,1,Downtown
12.930820479596195,77.60885133127357,2025-03-28T14:00:00,burglary,1,Downtown
12.944517391247595,77.59076625142181,2025-03-26T00:00:00,robbery,2,Downtown
12.937700445714489,77.6138046562061,2025-02-09T03:00:00,theft,2,Downtown
12.945893901016895,77.59850272662467,2025-01-10T18:00:00,theft,1,Downtown
12.932333056206838,77.59283479983148,2025-03-29T12:00:00,burglary,1,Downtown
12.945194027459197,77.595633877042,2025-01-29T02:00:00,assault,1,Downtown
12.933603164320044,77.61862842456995,2025-06-27T18:00:00,robbery,1,Downtown
12.937189586231518,77.60186239206283,2025-05-15T11:00:00,theft,1,Downtown
12.932576894463246,77.59119683525365,2025-04-03T14:00:00,robbery,1,Downtown
12.93706735110405,77.60017168698988,2025-01-02T08:00:00,burglary,1,Downtown
12.939992632582216,77.61014671641259,2025-02-10T12:00:00,vandalism,2,Downtown
12.937701129786667,77.60425658211436,2025-05-07T06:00:00,robbery,1,Downtown
12.942837528716742,77.59292353772327,2025-06-16T12:00:00,theft,1,Downtown
12.926816491854451,77.61137591824854,2025-02-21T17:00:00,assault,3,Downtown
12.927971118187438,77.61956523615758,2025-05-22T18:00:00,vandalism,1,Downtown
12.933877813576588,77.60606891840085,2025-05-17T06:00:00,theft,2,Downtown
12.939170026645849,77.59998890618317,2025-01-20T04:00:00,robbery,2,Downtown
12.91772541859581,77.61714917012713,2025-02-14T16:00:00,vandalism,1,Downtown
12.94476232418903,77.5910673710449,2025-05-19T01:00:00,burglary,3,Downtown
12.938506804709016,77.61460329829201,2025-05-05T17:00:00,theft,2,Downtown
12.943031654657654,77.60804096717607,2025-06-01T21:00:00,robbery,1,Downtown
12.936303241750231,77.5959839588258,2025-02-16T12:00:00,assault,2,Downtown
12.937832881464667,77.60999486944661,2025-03-06T10:00:00,theft,2,Downtown
12.938313141473484,77.60889879891572,2025-04-25T07:00:00,burglary,3,Downtown
12.930422289333238,77.61117533339181,2025-02-06T05:00:00,burglary,3,Downtown
12.915273845194394,77.62608967765267,2025-02-24T00:00:00,vandalism,1,Downtown
12.933075677410317,77.60052647461873,2025-04-11T09:00:00,assault,2,Downtown
12.915808882618391,77.6211257922312,2025-06-28T10:00:00,vandalism,2,Downtown
12.940844901853508,77.61058343747054,2025-05-31T19:00:00,theft,3,Downtown
12.947745764374707,77.59730623133153,2025-04-03T09:00:00,theft,2,Downtown
12.920119550077073,77.62453722336735,2025-06-14T11:00:00,burglary,1,Downtown
12.938026322626536,77.60988006388986,2025-04-01T16:00:00,theft,2,Downtown
12.94054603468444,77.61397549950104,2025-03-09T21:00:00,vandalism,3,Downtown
12.916594424802305,77.61671881934919,2025-01-05T19:00:00,theft,1,Downtown
12.940440123514389,77.60228697071976,2025-01-07T09:00:00,vandalism,1,Downtown
12.940091927649219,77.58674452224234,2025-03-21T17:00:00,vandalism,1,Downtown
12.93061866792903,77.61188545676323,2025-04-30T15:00:00,assault,1,Downtown
12.94510813526175,77.60148503010278,2025-03-26T22:00:00,vandalism,2,Downtown
12.937991599343956,77.6030470346158,2025-01-04T11:00:00,assault,1,Downtown
12.933210941696942,77.61446575149104,2025-06-25T07:00:00,robbery,1,Downtown
12.932974915215627,77.6153197628065,2025-06-19T10:00:00,assault,1,Downtown
12.91593312401622,77.62716226410227,2025-05-31T07:00:00,theft,2,Downtown
12.931821683767476,77.59294968793863,2025-01-12T14:00:00,vandalism,1,Downtown
12.942382480022781,77.6101005762355,2025-06-09T16:00:00,theft,1,Downtown
12.935828122349402,77.6188871097445,2025-05-12T12:00:00,theft,1,Downtown
12.920742111426938,77.6219135484426,2025-05-10T13:00:00,burglary,2,Downtown
12.927163187248995,77.61397702021107,2025-01-13T17:00:00,robbery,2,Downtown
12.923311485765419,77.62332635324508,2025-05-24T18:00:00,vandalism,1,Downtown
12.935242455829522,77.59195395698556,2025-01-12T07:00:00,theft,1,Downtown
12.939845577792754,77.59628603594575,2025-01-22T16:00:00,theft,2,Downtown
12.936272546312539,77.59223584487692,2025-01-07T08:00:00,theft,1,Downtown
12.928052087462405,77.60973943798757,2025-06-11T11:00:00,vandalism,1,Downtown
12.938327985720207,77.58766573481861,2025-03-21T18:00:00,robbery,1,Downtown
12.944965707937785,77.5891256929786,2025-06-02T16:00:00,theft,1,Downtown
12.931787565799704,77.61464658424175,2025-02-25T11:00:00,theft,1,Downtown
12.927395106718201,77.60717937519509,2025-04-03T22:00:00,assault,1,Downtown
12.940820392812716,77.5914560940589,2025-02-17T23:00:00,vandalism,1,Downtown
12.928230737162728,77.62059149895931,2025-04-30T17:00:00,burglary,2,Downtown
12.91877823850218,77.61580735554651,2025-06-13T10:00:00,burglary,1,Downtown
12.917866553902748,77.62550594026973,2025-05-22T23:00:00,robbery,1,Downtown
12.934667971824004,77.59905319894614,2025-03-03T17:00:00,robbery,2,Downtown
12.922054185131667,77.61536618899808,2025-06-19T12:00:00,theft,1,Downtown
12.923387370786116,77.61408984723032,2025-05-16T10:00:00,theft,2,Downtown
12.932936498219023,77.61658861022921,2025-04-10T02:00:00,theft,1,Downtown
12.939435093103956,77.58982379243123,2025-02-06T23:00:00,robbery,1,Downtown
12.9308063087293,77.61657987716181,2025-03-03T09:00:00,theft,1,Downtown
12.931082125584682,77.60374368520412,2025-06-29T14:00:00,theft,1,Downtown
12.946971954035352,77.59457727056626,2025-04-26T01:00:00,vandalism,1,Downtown
12.942786026604454,77.60085977747681,2025-01-22T13:00:00,assault,3,Downtown
12.932320158117603,77.6026745915902,2025-06-08T10:00:00,assault,1,Downtown
12.915940844223089,77.62043420768373,2025-01-09T15:00:00,burglary,1,Downtown
12.932948091527754,77.58962605829178,2025-05-21T06:00:00,theft,3,Downtown
12.918025887648914,77.61442926750055,2025-05-29T02:00:00,burglary,1,Downtown
12.934714532051315,77.60040233202959,2025-02-24T10:00:00,burglary,2,Downtown
12.939333964093876,77.5999952639809,2025-04-17T11:00:00,theft,1,Downtown
12.921650536034033,77.62242307314517,2025-05-05T18:00:00,robbery,1,Downtown
12.93500893132385,77.60008254415644,2025-01-12T19:00:00,burglary,1,Downtown
12.915687237440826,77.62139368856523,2025-03-22T00:00:00,theft,2,Downtown
12.938168682234782,77.59154331752063,2025-01-08T07:00:00,burglary,1,Downtown
12.924955575716512,77.62326080073522,2025-02-26T20:00:00,vandalism,1,Downtown
12.911881698331417,77.61934945486671,2025-05-04T10:00:00,assault,2,Downtown
12.932258386901522,77.60307086769939,2025-06-06T07:00:00,burglary,2,Downtown
12.92771429324147,77.6206679130881,2025-04-27T00:00:00,theft,1,Downtown
12.937821825262109,77.59557474276025,2025-05-06T10:00:00,theft,1,Downtown
12.937260812588091,77.5997650258225,2025-02-26T17:00:00,robbery,2,Downtown
12.921097997385873,77.61533223267466,2025-04-12T10:00:00,burglary,2,Downtown
12.92591293105543,77.62271278803345,2025-01-21T09:00:00,assault,1,Downtown
12.919218807477051,77.62656368542893,2025-04-29T11:00:00,vandalism,2,Downtown
12.93233252616397,77.59726184491721,2025-01-19T12:00:00,robbery,2,Downtown
12.934488608459336,77.59708078032895,2025-02-26T14:00:00,theft,2,Downtown
12.933508154429163,77.59035497763307,2025-01-06T14:00:00,theft,1,Downtown
12.918898504262032,77.6153528085596,2025-05-05T05:00:00,burglary,1,Downtown
12.937002647826693,77.5946895780729,2025-03-26T16:00:00,theft,2,Downtown
12.92353540339402,77.61321887625597,2025-02-03T10:00:00,robbery,1,Downtown
12.91369543337268,77.61856771011716,2025-01-12T12:00:00,burglary,1,Downtown
12.936235067569353,77.6181125751233,2025-01-24T14:00:00,vandalism,1,Downtown
12.939258509371681,77.60045581589978,2025-05-01T15:00:00,robbery,1,Downtown
12.935693704988951,77.60789170474075,2025-01-28T13:00:00,assault,2,Downtown
12.925207092000125,77.6136052586991,2025-05-03T14:00:00,burglary,1,Downtown
12.933486490967427,77.60441334202243,2025-03-10T15:00:00,theft,1,Downtown
12.93365716210384,77.60250894315448,2025-05-09T17:00:00,theft,1,Downtown
12.940629223789765,77.59607546606219,2025-01-21T18:00:00,theft,1,Downtown
12.915782737971202,77.61948809834698,2025-05-31T11:00:00,theft,1,Downtown
12.920558231906123,77.62560584355927,2025-06-15T22:00:00,burglary,1,Downtown
12.914196711768412,77.6233940167071,2025-05-06T05:00:00,robbery,2,Downtown
12.922244724818082,77.62749163809055,2025-06-26T12:00:00,robbery,2,Downtown
12.917589393274529,77.61811461854205,2025-05-22T04:00:00,theft,1,Downtown
12.944855889525998,77.59924246591383,2025-02-04T00:00:00,vandalism,2,Downtown
12.94727827631475,77.59837175337137,2025-03-16T12:00:00,assault,2,Downtown
12.919846296424787,77.62747444065263,2025-06-12T05:00:00,burglary,1,Downtown
12.938821549201554,77.60573317738849,2025-04-14T00:00:00,assault,1,Downtown
12.927946047618677,77.6096644288736,2025-01-28T10:00:00,robbery,2,Downtown
12.919121455305303,77.62055956266924,2025-03-29T16:00:00,robbery,3,Downtown
12.941672760973244,77.59337593124471,2025-04-26T03:00:00,theft,2,Downtown
12.918613992760545,77.61813411506894,2025-06-24T01:00:00,theft,2,Downtown
12.924055674604578,77.6184688259397,2025-03-15T17:00:00,theft,1,Downtown
12.93402351063061,77.59015563188201,2025-04-20T05:00:00,theft,1,Downtown
12.91812957745287,77.61294286476448,2025-05-18T18:00:00,robbery,2,Downtown
12.934720485830379,77.60948142130356,2025-05-29T23:00:00,assault,1,Downtown
12.93587290506927,77.60335532536664,2025-03-19T05:00:00,robbery,1,Downtown
12.934789221583605,77.61115052995294,2025-01-02T19:00:00,burglary,1,Downtown
12.930395171836995,77.61346313151186,2025-05-27T09:00:00,vandalism,2,Downtown
12.920901878026704,77.61413970087243,2025-01-21T09:00:00,assault,2,Downtown
12.935704584245586,77.59754135048232,2025-01-03T05:00:00,theft,1,Downtown
12.935468150885303,77.6144201176599,2025-03-09T21:00:00,robbery,2,Downtown
12.923457493265575,77.62181597907254,2025-04-17T17:00:00,theft,1,Downtown
12.922095905968359,77.61299039575644,2025-01-16T23:00:00,assault,1,Downtown
12.914283356918123,77.61340175051231,2025-06-27T03:00:00,assault,1,Downtown
12.919361725733387,77.62692161501975,2025-05-07T22:00:00,robbery,2,Downtown
12.922042248168735,77.6113030743709,2025-06-14T04:00:00,burglary,1,Downtown
12.933960720830735,77.6162129091215,2025-01-26T07:00:00,theft,1,Downtown
12.936741573156398,77.60159586876297,2025-03-29T15:00:00,theft,1,Downtown
12.928548765772366,77.61979357516859,2025-04-10T02:00:00,robbery,2,Downtown
12.94277549630349,77.59498068799655,2025-01-13T10:00:00,vandalism,2,Downtown
12.942844077554527,77.6099756486288,2025-06-05T06:00:00,theft,1,Downtown
12.919137251301013,77.62103720786506,2025-02-09T13:00:00,assault,1,Downtown
12.938821779137253,77.61049158791441,2025-04-15T13:00:00,vandalism,2,Downtown
12.913974541427997,77.61437537948635,2025-05-23T18:00:00,vandalism,1,Downtown
12.928471727268871,77.60673889728803,2025-03-08T12:00:00,burglary,2,Downtown
12.934185089794044,77.59985805997701,2025-04-05T02:00:00,robbery,1,Downtown
12.934811646492143,77.59408852468327,2025-02-25T18:00:00,assault,1,Downtown
12.942434257389943,77.5881596788998,2025-05-28T11:00:00,vandalism,1,Downtown
12.914663204072609,77.62625404786496,2025-02-15T18:00:00,theft,1,Downtown
12.94163668114657,77.60893505228421,2025-04-15T09:00:00,assault,2,Downtown
12.92299501768295,77.62629845800603,2025-03-14T21:00:00,assault,1,Downtown
12.943684721072808,77.59544538818442,2025-02-17T07:00:00,theft,1,Downtown
12.92268685221122,77.61220209238202,2025-04-23T02:00:00,burglary,3,Downtown
12.931329355860397,77.60854406762483,2025-04-27T05:00:00,burglary,1,Downtown
12.915751111914842,77.62548299088297,2025-05-15T05:00:00,burglary,1,Downtown
12.937948700093923,77.5933703728987,2025-02-09T05:00:00,burglary,1,Downtown
12.930885752529296,77.60196570593017,2025-04-02T18:00:00,burglary,1,Downtown
12.920974598003507,77.62303534845648,2025-03-18T04:00:00,robbery,2,Downtown
12.926602790044257,77.61742281013093,2025-02-06T20:00:00,theft,1,Downtown
12.915280966695407,77.6236150034195,2025-06-10T16:00:00,robbery,3,Downtown
12.921640329107628,77.61351147883951,2025-02-15T14:00:00,theft,1,Downtown
12.943760151677305,77.59776737553402,2025-05-12T11:00:00,vandalism,2,Downtown
12.916289302084616,77.62714296770936,2025-02-07T15:00:00,theft,1,Downtown
12.9371964612628,77.59859934548369,2025-01-27T12:00:00,theft,3,Downtown
12.944888841482936,77.60146230628362,2025-06-27T13:00:00,robbery,1,Downtown
12.921352015259743,77.61751539414634,2025-06-21T02:00:00,assault,2,Downtown
12.935689109068932,77.60398266088569,2025-05-14T07:00:00,theft,2,Downtown
12.932129234433548,77.59801677538965,2025-04-26T22:00:00,theft,2,Downtown
12.936863586931374,77.59861166097814,2025-04-29T05:00:00,burglary,1,Downtown
12.915394268246644,77.61230053593394,2025-03-31T17:00:00,theft,1,Downtown
12.92064267457484,77.61327354391081,2025-06-22T07:00:00,theft,1,Downtown
12.936559191589415,77.5898640980908,2025-06-13T03:00:00,assault,2,Downtown
12.92094710445171,77.6170674367454,2025-05-04T07:00:00,theft,1,Downtown
12.939802132683969,77.60641317652258,2025-05-02T20:00:00,vandalism,1,Downtown
12.91229523873805,77.61937427760824,2025-01-12T05:00:00,burglary,1,Downtown
12.919541243378301,77.61131328894677,2025-05-16T18:00:00,theft,1,Downtown
12.935428940664993,77.61476394310966,2025-04-27T01:00:00,vandalism,2,Downtown
12.932002084201672,77.59115880805741,2025-03-27T13:00:00,theft,2,Downtown
12.915550208435205,77.6272634151589,2025-02-04T10:00:00,robbery,2,Downtown
12.948844778604318,77.59641439950744,2025-04-08T06:00:00,theft,2,Downtown
12.92007281157431,77.61308669196367,2025-04-22T22:00:00,burglary,1,Downtown
12.9340815391904,77.61441961282539,2025-06-15T08:00:00,theft,1,Downtown
12.944158976870241,77.59360528203784,2025-06-06T13:00:00,burglary,3,Downtown
12.911585582777569,77.6217111893381,2025-03-05T08:00:00,robbery,2,Downtown
12.914310077171589,77.6226781201317,2025-02-08T00:00:00,burglary,3,Downtown
12.942660720749709,77.58997882104573,2025-04-28T20:00:00,burglary,2,Downtown
12.921054910293256,77.62716705705563,2025-01-06T22:00:00,vandalism,1,Downtown
12.917780871151821,77.61774368571663,2025-03-19T00:00:00,assault,2,Downtown
12.934688563705249,77.6020644421343,2025-06-07T23:00:00,theft,1,Downtown
12.941318544711022,77.60606554975166,2025-05-03T23:00:00,theft,1,Downtown
12.936682374496812,77.61679393488279,2025-02-06T18:00:00,robbery,1,Downtown
12.930621385356298,77.60866339158903,2025-03-14T20:00:00,assault,3,Downtown
12.937740351244406,77.59995884065135,2025-01-21T12:00:00,robbery,1,Downtown
12.930322423358831,77.61244534167811,2025-02-04T00:00:00,theft,1,Downtown
12.914111436713215,77.61587291173507,2025-02-12T21:00:00,burglary,1,Downtown
12.934253115042964,77.5908451556081,2025-06-08T05:00:00,theft,1,Downtown
12.937345793079821,77.58952877907018,2025-05-13T08:00:00,theft,1,Downtown
12.917304906639238,77.62424844753177,2025-03-23T17:00:00,theft,2,Downtown
12.928291735245235,77.61665643655186,2025-06-16T21:00:00,theft,1,Downtown
12.923424597409086,77.61930372443771,2025-01-23T08:00:00,vandalism,1,Downtown
12.941824799332906,77.59375594739795,2025-02-08T03:00:00,robbery,1,Downtown
12.923669957969029,77.62322719026194,2025-05-20T18:00:00,theft,1,Downtown
12.928274519388246,77.61398541561913,2025-04-10T22:00:00,theft,2,Downtown
12.923852195620244,77.62306863233943,2025-02-22T21:00:00,theft,1,Downtown
12.944567612395689,77.58969505557236,2025-01-27T03:00:00,theft,2,Downtown
12.933226194740037,77.60729514766871,2025-01-11T09:00:00,theft,2,Downtown
12.937215901185198,77.6125428267043,2025-03-30T05:00:00,vandalism,1,Downtown
12.919032221274117,77.61945668227455,2025-06-19T03:00:00,robbery,1,Downtown
12.914638686326091,77.61785467975596,2025-02-12T00:00:00,theft,1,Downtown
12.937016949022576,77.61139564687625,2025-02-22T12:00:00,assault,1,Downtown
12.919514342369114,77.61306867368958,2025-04-30T10:00:00,burglary,1,Downtown
12.916594150008686,77.61844996428536,2025-01-31T11:00:00,vandalism,1,Downtown
12.920496717501893,77.62795149461111,2025-03-08T03:00:00,theft,1,Downtown
12.936765415569011,77.59218531229274,2025-06-12T16:00:00,theft,2,Downtown
12.943513349185592,77.58761774264153,2025-01-29T05:00:00,robbery,2,Downtown
12.936185547444945,77.6021304663303,2025-04-21T09:00:00,theft,2,Downtown
12.932115104087146,77.59154734664754,2025-02-22T14:00:00,theft,1,Downtown
12.929096140113282,77.61151922375213,2025-02-22T20:00:00,theft,1,Downtown
12.930985825899965,77.60213534192395,2025-05-09T04:00:00,theft,1,Downtown
12.927179435932441,77.61868418251578,2025-03-03T21:00:00,theft,1,Downtown
12.920951543357763,77.61362238205538,2025-02-11T19:00:00,burglary,2,Downtown
12.922869964517151,77.61505140932347,2025-03-20T23:00:00,theft,1,Downtown
12.923581661370601,77.62280987094425,2025-05-14T20:00:00,assault,1,Downtown
12.932612784493202,77.6115589556263,2025-06-12T19:00:00,assault,1,Downtown
12.940665410646659,77.59849879481156,2025-04-06T04:00:00,burglary,1,Downtown
12.927439882062385,77.61799569742492,2025-03-07T20:00:00,robbery,1,Downtown
12.9177448629359,77.6250719724988,2025-06-19T10:00:00,theft,1,Downtown
12.933321602158838,77.59822201735709,2025-06-03T09:00:00,robbery,1,Downtown
12.935257756292788,77.60981733357616,2025-04-16T21:00:00,theft,2,Downtown
12.942519308749427,77.59125319541029,2025-03-02T07:00:00,assault,1,Downtown
12.93689582430465,77.6010723540554,2025-06-15T02:00:00,assault,2,Downtown
12.928705399843356,77.61809698059601,2025-03-03T11:00:00,theft,1,Downtown
12.932402129633218,77.59797658312588,2025-02-20T16:00:00,assault,2,Downtown
12.921145045319044,77.61403600380545,2025-03-30T11:00:00,burglary,2,Downtown
12.93609266402139,77.61480921631998,2025-02-16T02:00:00,robbery,1,Downtown
12.923110989935257,77.62491752939734,2025-04-11T15:00:00,assault,2,Downtown
12.937954517730287,77.59662603569423,2025-03-23T16:00:00,theft,1,Downtown
